year,country,scale
1985,Chile,5.6
1985,UnitedStatesofAmerica,6.0
1985,Taiwan,5.6
1985,Indonesia,6.1
1985,Indonesia,5.5
1985,Tonga,5.9
1985,Philippines,6.0
1985,Micronesia,5.8
1985,RussianFederation,6.1
1985,Chile,6.1
1985,Japan,6.4
1985,Indonesia,5.6
1985,Indonesia,5.5
1985,Fiji,5.7
1985,Peru,6.3
1985,China,7.0
1985,PapuaNewGuinea,5.7
1985,Fiji,6.6
1985,Indonesia,5.5
1985,Indonesia,5.5
1985,Indonesia,5.5
1985,PapuaNewGuinea,6.4
1985,Japan,6.4
1985,Tonga,5.6
1985,China,6.0
1985,UnitedStatesofAmerica,5.9
1985,Indonesia,6.2
1985,Indonesia,5.5
1985,Indonesia,6.2
1985,Mexico,5.9
1985,Tonga,5.6
1985,Indonesia,5.5
1985,Mexico,8.0
1985,Mexico,7.6
1985,Indonesia,5.8
1985,Chile,5.7
1985,SolomonIslands,6.6
1985,Tonga,5.9
1985,Japan,5.9
1985,Japan,5.7
1985,Canada,6.6
1985,Japan,5.7
1985,Vanuatu,6.0
1985,Argentina,5.6
1985,Indonesia,6.4
1985,UnitedStatesofAmerica,6.6
1985,Tonga,6.1
1985,ElSalvador,5.6
1985,Brazil,6.4
1985,Tajikistan,5.6
1985,NewZealand,5.7
1985,UnitedStatesofAmerica,5.8
1985,Indonesia,5.9
1985,Algeria,5.6
1985,Tonga,5.7
1985,Iran,6.0
1985,PapuaNewGuinea,6.3
1985,Iran,5.7
1985,Mexico,5.8
1985,UnitedStatesofAmerica,5.6
1985,UnitedStatesofAmerica,6.0
1985,Argentina,6.4
1985,NorthernMarianaIslands,5.5
1985,Fiji,6.1
1985,Fiji,5.7
1985,SouthGeorgiaandtheSouthSandwichIslands,6.0
1985,Micronesia,5.9
1985,Japan,6.1
1985,Japan,5.5
1985,Indonesia,5.5
1985,UnitedStatesofAmerica,5.9
1985,France,6.4
1985,Indonesia,7.1
1985,Indonesia,5.9
1985,PapuaNewGuinea,6.1
1985,Japan,5.5
1985,Vanuatu,7.0
1985,Vanuatu,5.5
1985,Vanuatu,7.0
1985,Vanuatu,5.7
1985,Tonga,5.8
1985,Japan,5.5
1985,Indonesia,5.9
1985,Indonesia,6.1
1985,Nicaragua,6.0
1985,Vanuatu,6.5
1985,Vanuatu,6.5
1985,Indonesia,5.6
1985,Vanuatu,7.1
1985,Vanuatu,6.5
1985,Vanuatu,6.2
1985,NewZealand,5.9
1985,France,5.9
1985,France,5.8
1985,Canada,6.8
1985,Vanuatu,5.5
1985,Argentina,5.5
1985,Fiji,6.0
1985,Indonesia,6.5
1985,Vanuatu,6.2
1985,Indonesia,6.0
1985,PapuaNewGuinea,6.0
1985,UnitedStatesofAmerica,5.5
1985,Tonga,5.5
1986,Indonesia,6.0
1986,France,7.1
1986,Vanuatu,6.2
1986,Philippines,5.6
1986,Taiwan,5.8
1986,SolomonIslands,6.2
1986,SolomonIslands,5.9
1986,India,5.8
1986,Vanuatu,5.8
1986,Japan,6.4
1986,Japan,5.7
1986,Japan,6.1
1986,PapuaNewGuinea,5.7
1986,PapuaNewGuinea,5.5
1986,Vanuatu,5.5
1986,Guatemala,5.6
1986,Philippines,5.9
1986,Chile,5.6
1986,Fiji,5.5
1986,SolomonIslands,6.1
1986,Taiwan,5.6
1986,UnitedStatesofAmerica,5.5
1986,Japan,5.6
1986,Vanuatu,6.0
1986,Azerbaijan,6.5
1986,SolomonIslands,5.6
1986,Vanuatu,5.7
1986,PapuaNewGuinea,6.4
1986,UnitedStatesofAmerica,5.5
1986,PapuaNewGuinea,6.0
1986,NewZealand,6.1
1986,Bolivia,6.2
1986,Taiwan,5.7
1986,Japan,5.5
1986,Japan,6.2
1986,Indonesia,6.7
1986,Indonesia,5.5
1986,Brazil,6.2
1986,France,5.8
1986,PapuaNewGuinea,5.5
1986,Tonga,5.5
1986,Australia,5.5
1986,Indonesia,5.5
1986,Fiji,5.8
1986,SouthGeorgiaandtheSouthSandwichIslands,5.6
1986,Indonesia,6.1
1986,UnitedStatesofAmerica,5.8
1986,Vanuatu,6.2
1986,Japan,5.7
1986,RussianFederation,6.3
1986,Indonesia,6.8
1986,Indonesia,5.7
1986,Afghanistan,5.7
1986,Mexico,7.0
1986,Tonga,5.6
1986,France,6.0
1986,RussianFederation,6.0
1986,Turkey,5.9
1986,Mexico,5.8
1986,SouthGeorgiaandtheSouthSandwichIslands,5.5
1986,SouthGeorgiaandtheSouthSandwichIslands,5.6
1986,UnitedStatesofAmerica,6.2
1986,UnitedStatesofAmerica,6.1
1986,UnitedStatesofAmerica,8.0
1986,UnitedStatesofAmerica,5.7
1986,UnitedStatesofAmerica,5.5
1986,Afghanistan,5.6
1986,UnitedStatesofAmerica,5.7
1986,UnitedStatesofAmerica,5.7
1986,UnitedStatesofAmerica,5.7
1986,UnitedStatesofAmerica,5.8
1986,UnitedStatesofAmerica,5.5
1986,UnitedStatesofAmerica,5.6
1986,UnitedStatesofAmerica,6.4
1986,Indonesia,6.4
1986,UnitedStatesofAmerica,5.7
1986,UnitedStatesofAmerica,5.6
1986,Bolivia,5.7
1986,UnitedStatesofAmerica,5.7
1986,UnitedStatesofAmerica,5.8
1986,Japan,6.5
1986,Georgia,5.5
1986,UnitedStatesofAmerica,6.3
1986,RussianFederation,5.6
1986,UnitedStatesofAmerica,6.5
1986,Vanuatu,5.6
1986,Taiwan,6.1
1986,Taiwan,6.7
1986,RussianFederation,6.2
1986,Tonga,5.8
1986,Tonga,5.7
1986,Fiji,6.8
1986,Fiji,7.1
1986,Indonesia,5.9
1986,PapuaNewGuinea,5.8
1986,India,5.7
1986,Philippines,5.9
1986,Turkey,5.6
1986,RussianFederation,5.8
1986,Indonesia,5.6
1986,Fiji,5.8
1986,Venezuela,6.2
1986,Vanuatu,5.6
1986,NewZealand,5.5
1986,Fiji,7.1
1986,Indonesia,5.8
1986,Philippines,6.4
1986,Indonesia,5.6
1986,UnitedStatesofAmerica,6.4
1986,UnitedStatesofAmerica,6.3
1986,India,5.7
1986,NewZealand,6.0
1986,China,5.9
1986,SouthGeorgiaandtheSouthSandwichIslands,5.6
1986,Japan,6.6
1986,PapuaNewGuinea,7.2
1986,NewZealand,5.6
1986,NewZealand,5.8
1986,Tonga,6.5
1986,NewZealand,6.0
1986,Myanmar,5.6
1986,Colombia,5.5
1986,Tanzania,5.6
1986,Nicaragua,5.7
1986,Tonga,5.9
1986,Tonga,5.7
1986,Indonesia,5.7
1986,PapuaNewGuinea,5.7
1986,PapuaNewGuinea,5.5
1986,Fiji,5.5
1986,Mexico,5.9
1986,China,5.8
1986,Indonesia,5.5
1986,UnitedStatesofAmerica,5.9
1986,Indonesia,6.8
1986,Indonesia,6.0
1986,Indonesia,5.7
1986,Mexico,5.7
1986,UnitedStatesofAmerica,5.6
1986,Vanuatu,6.6
1986,RussianFederation,6.3
1986,UnitedStatesofAmerica,5.8
1986,UnitedStatesofAmerica,5.8
1986,UnitedStatesofAmerica,5.6
1986,UnitedStatesofAmerica,6.2
1986,UnitedStatesofAmerica,5.6
1986,UnitedStatesofAmerica,5.5
1986,Japan,6.0
1986,UnitedStatesofAmerica,5.7
1986,Indonesia,6.2
1986,Panama,5.5
1986,Indonesia,7.5
1986,NewZealand,5.5
1986,Indonesia,5.8
1986,Indonesia,5.6
1986,Indonesia,6.2
1986,Indonesia,6.4
1986,Indonesia,5.9
1986,Indonesia,6.4
1986,Indonesia,6.3
1986,Indonesia,5.5
1986,Tonga,6.0
1986,Indonesia,5.5
1986,PapuaNewGuinea,6.2
1986,China,6.4
1986,China,5.8
1986,Tonga,5.7
1986,Tonga,5.7
1986,Chile,5.7
1986,Romania,7.2
1986,PapuaNewGuinea,6.5
1986,Indonesia,5.6
1986,UnitedStatesofAmerica,6.5
1986,NewZealand,6.4
1986,Greece,5.8
1986,PapuaNewGuinea,6.0
1986,Tonga,5.5
1986,NorthernMarianaIslands,6.6
1986,UnitedStatesofAmerica,5.7
1986,Indonesia,5.5
1986,Vanuatu,5.7
1986,Mexico,5.9
1986,Indonesia,5.9
1986,Indonesia,5.7
1986,ElSalvador,5.5
1986,PapuaNewGuinea,6.8
1986,NewZealand,5.6
1986,Indonesia,6.4
1986,Indonesia,5.5
1986,SolomonIslands,5.8
1986,Vanuatu,6.2
1986,PapuaNewGuinea,5.9
1986,SolomonIslands,6.7
1986,SolomonIslands,6.4
1986,SolomonIslands,5.8
1986,SolomonIslands,5.6
1986,PapuaNewGuinea,6.3
1986,SolomonIslands,5.9
1986,SolomonIslands,6.2
1986,Vanuatu,6.1
1986,Tonga,7.2
1986,Fiji,5.5
1986,Philippines,5.5
1986,UnitedStatesofAmerica,5.7
1986,SolomonIslands,5.8
1986,Indonesia,5.8
1986,SouthGeorgiaandtheSouthSandwichIslands,5.5
1986,Taiwan,7.4
1986,UnitedStatesofAmerica,5.5
1986,Taiwan,6.4
1986,Taiwan,5.9
1986,Taiwan,5.6
1986,Taiwan,5.5
1986,Japan,5.8
1986,Vanuatu,5.8
1986,Peru,6.8
1986,Japan,5.6
1986,Japan,5.8
1986,Indonesia,5.6
1986,Indonesia,5.9
1986,Vanuatu,5.5
1986,Indonesia,6.3
1986,NewZealand,5.9
1986,Chile,5.5
1986,Philippines,5.6
1986,Tonga,5.8
1987,PapuaNewGuinea,6.1
1987,PapuaNewGuinea,6.2
1987,Vanuatu,6.7
1987,Indonesia,5.7
1987,Panama,6.2
1987,UnitedStatesofAmerica,6.8
1987,Japan,6.6
1987,Tonga,6.5
1987,Colombia,5.8
1987,Colombia,5.6
1987,Japan,6.8
1987,SolomonIslands,5.6
1987,NorthernMarianaIslands,5.7
1987,Indonesia,5.7
1987,China,6.1
1987,China,5.6
1987,Colombia,5.5
1987,Indonesia,5.6
1987,Indonesia,6.4
1987,SouthGeorgiaandtheSouthSandwichIslands,7.0
1987,Chile,5.6
1987,Japan,6.3
1987,Japan,6.7
1987,PapuaNewGuinea,6.1
1987,UnitedStatesofAmerica,6.0
1987,Indonesia,6.1
1987,PapuaNewGuinea,7.3
1987,PapuaNewGuinea,5.6
1987,PapuaNewGuinea,5.5
1987,PapuaNewGuinea,5.8
1987,Fiji,6.4
1987,Philippines,5.9
1987,Vanuatu,6.4
1987,RussianFederation,6.0
1987,Indonesia,6.7
1987,Chile,5.7
1987,Tonga,5.5
1987,Indonesia,6.1
1987,Vanuatu,5.5
1987,NewZealand,6.7
1987,UnitedStatesofAmerica,6.2
1987,SouthGeorgiaandtheSouthSandwichIslands,6.1
1987,Vanuatu,6.9
1987,PapuaNewGuinea,5.9
1987,China,5.6
1987,UnitedStatesofAmerica,6.9
1987,Greece,5.5
1987,NewZealand,6.5
1987,NewZealand,5.7
1987,RussianFederation,5.5
1987,Chile,7.6
1987,Chile,5.6
1987,Chile,5.6
1987,Chile,7.0
1987,Ecuador,6.4
1987,Ecuador,7.2
1987,Ecuador,5.5
1987,Chile,5.9
1987,Ecuador,5.9
1987,Chile,6.2
1987,Vanuatu,5.7
1987,Peru,5.6
1987,Mexico,6.0
1987,Tonga,6.0
1987,Japan,5.5
1987,Mexico,5.7
1987,PapuaNewGuinea,5.8
1987,Indonesia,6.0
1987,Japan,6.7
1987,Vanuatu,5.5
1987,Tonga,6.5
1987,UnitedStatesofAmerica,6.3
1987,CostaRica,5.6
1987,UnitedStatesofAmerica,6.1
1987,Chile,5.9
1987,Vanuatu,6.1
1987,Tonga,5.9
1987,Japan,5.5
1987,Vanuatu,5.5
1987,Argentina,7.0
1987,PapuaNewGuinea,5.8
1987,Japan,6.7
1987,Nicaragua,6.4
1987,Indonesia,6.2
1987,France,5.5
1987,France,5.7
1987,Japan,5.9
1987,Fiji,5.6
1987,France,6.0
1987,Japan,6.6
1987,Philippines,6.9
1987,Philippines,6.3
1987,Indonesia,6.4
1987,Tonga,5.5
1987,SouthGeorgiaandtheSouthSandwichIslands,5.6
1987,Indonesia,5.5
1987,Iran,5.5
1987,Fiji,6.5
1987,Afghanistan,6.1
1987,UnitedStatesofAmerica,6.6
1987,PapuaNewGuinea,6.4
1987,RussianFederation,6.8
1987,Indonesia,6.2
1987,Japan,5.6
1987,Philippines,6.4
1987,PapuaNewGuinea,6.0
1987,Chile,5.9
1987,Peru,5.8
1987,India,6.2
1987,Indonesia,5.9
1987,Philippines,6.2
1987,Chile,6.1
1987,Iceland,5.8
1987,Tonga,5.5
1987,Indonesia,5.6
1987,Japan,5.5
1987,Indonesia,6.0
1987,Indonesia,5.6
1987,Philippines,6.4
1987,Philippines,6.2
1987,PapuaNewGuinea,6.2
1987,Indonesia,5.5
1987,SouthGeorgiaandtheSouthSandwichIslands,6.1
1987,Philippines,6.1
1987,Indonesia,5.6
1987,Indonesia,7.1
1987,Philippines,5.7
1987,SolomonIslands,6.3
1987,UnitedStatesofAmerica,6.5
1987,UnitedStatesofAmerica,5.5
1987,Fiji,6.4
1987,Fiji,5.5
1987,Fiji,5.5
1987,SouthGeorgiaandtheSouthSandwichIslands,5.5
1987,Vanuatu,6.0
1987,Indonesia,6.6
1987,Peru,5.8
1987,Japan,5.6
1987,UnitedStatesofAmerica,5.7
1987,Chile,6.7
1987,Vanuatu,6.6
1987,Vanuatu,6.5
1987,Chile,6.4
1987,SouthGeorgiaandtheSouthSandwichIslands,5.9
1987,RussianFederation,6.3
1987,Peru,5.9
1987,Japan,5.5
1987,Mexico,6.2
1987,Japan,5.7
1987,SouthGeorgiaandtheSouthSandwichIslands,5.5
1987,Chile,5.5
1987,UnitedStatesofAmerica,5.9
1987,Chile,7.2
1987,Afghanistan,5.9
1987,SolomonIslands,5.7
1987,Peru,6.5
1987,Vanuatu,5.8
1987,UnitedStatesofAmerica,5.8
1987,Chile,6.3
1987,PapuaNewGuinea,5.9
1987,PapuaNewGuinea,5.8
1987,PapuaNewGuinea,5.7
1987,Fiji,6.0
1987,Argentina,6.3
1987,RussianFederation,6.2
1987,NewZealand,6.6
1987,Panama,5.8
1987,Panama,5.7
1987,Guatemala,5.5
1987,Argentina,5.7
1987,PapuaNewGuinea,5.9
1987,SouthGeorgiaandtheSouthSandwichIslands,5.6
1987,PapuaNewGuinea,6.0
1987,Ecuador,6.3
1987,Ecuador,5.8
1987,RussianFederation,5.6
1987,Japan,5.7
1987,Vanuatu,5.6
1987,Vanuatu,5.9
1987,Vanuatu,6.8
1987,Vanuatu,6.5
1987,Vanuatu,6.5
1987,SolomonIslands,5.5
1987,UnitedStatesofAmerica,5.7
1987,Japan,5.5
1987,Chile,5.7
1987,Indonesia,6.3
1987,Afghanistan,6.0
1987,CostaRica,6.1
1987,RussianFederation,5.8
1987,RussianFederation,6.5
1987,Tonga,6.2
1987,Indonesia,5.7
1987,PapuaNewGuinea,7.0
1987,ElSalvador,5.5
1987,Indonesia,5.8
1987,PapuaNewGuinea,7.4
1987,UnitedStatesofAmerica,5.8
1987,Ethiopia,6.1
1987,Indonesia,6.8
1987,Fiji,5.6
1987,Argentina,6.4
1987,Ethiopia,5.8
1987,Indonesia,6.8
1987,Peru,5.6
1987,NewZealand,6.1
1987,Fiji,5.7
1987,Tonga,6.1
1987,Argentina,5.7
1987,Indonesia,6.0
1987,Fiji,5.6
1987,Indonesia,5.6
1987,Nicaragua,6.4
1987,UnitedStatesofAmerica,7.2
1987,UnitedStatesofAmerica,5.5
1987,Philippines,6.3
1987,Japan,5.5
1987,UnitedStatesofAmerica,5.9
1987,UnitedStatesofAmerica,6.5
1987,Tonga,5.7
1987,PapuaNewGuinea,6.0
1987,Indonesia,6.5
1987,Vanuatu,6.1
1987,Indonesia,6.0
1987,Vanuatu,6.1
1987,Indonesia,6.2
1987,UnitedStatesofAmerica,7.9
1987,Tonga,5.5
1987,PapuaNewGuinea,6.3
1987,Vanuatu,6.2
1987,Vanuatu,6.2
1987,SouthGeorgiaandtheSouthSandwichIslands,5.8
1987,Tonga,5.9
1987,Japan,6.3
1987,Japan,6.5
1987,Indonesia,5.9
1987,Iran,5.6
1987,Tonga,5.8
1987,Chile,5.7
1987,PapuaNewGuinea,5.6
1988,Japan,5.7
1988,Albania,5.8
1988,PapuaNewGuinea,5.7
1988,NewZealand,6.5
1988,PapuaNewGuinea,5.7
1988,NewZealand,5.6
1988,Tonga,6.4
1988,NewZealand,5.8
1988,Chile,7.0
1988,Guatemala,5.7
1988,Chile,5.7
1988,Vanuatu,6.1
1988,Australia,6.2
1988,Australia,6.3
1988,Australia,6.6
1988,Indonesia,5.6
1988,Japan,5.6
1988,Fiji,5.7
1988,Indonesia,5.9
1988,RussianFederation,5.7
1988,Australia,5.5
1988,Tonga,5.8
1988,Chile,7.2
1988,Chile,6.3
1988,Bangladesh,5.6
1988,Indonesia,6.2
1988,Bolivia,6.5
1988,Tonga,6.1
1988,UnitedStatesofAmerica,6.4
1988,UnitedStatesofAmerica,6.2
1988,Mexico,5.7
1988,Chile,5.6
1988,Mexico,5.5
1988,UnitedStatesofAmerica,5.8
1988,Chile,5.7
1988,SolomonIslands,5.7
1988,Indonesia,6.4
1988,Chile,6.6
1988,Philippines,7.3
1988,Philippines,5.7
1988,RussianFederation,6.9
1988,Fiji,5.7
1988,RussianFederation,5.5
1988,Indonesia,5.8
1988,UnitedStatesofAmerica,5.6
1988,Peru,5.8
1988,TrinidadandTobago,6.6
1988,Fiji,6.6
1988,CostaRica,5.9
1988,TrinidadandTobago,5.6
1988,Indonesia,5.7
1988,PapuaNewGuinea,5.6
1988,TrinidadandTobago,5.5
1988,Fiji,5.7
1988,PapuaNewGuinea,6.1
1988,PapuaNewGuinea,5.8
1988,Pakistan,5.5
1988,PapuaNewGuinea,5.5
1988,Canada,6.1
1988,UnitedStatesofAmerica,5.6
1988,Iran,5.7
1988,Chile,6.1
1988,Tonga,6.2
1988,Indonesia,5.7
1988,Japan,5.8
1988,Indonesia,5.7
1988,Philippines,5.5
1988,Indonesia,5.5
1988,PapuaNewGuinea,6.4
1988,PapuaNewGuinea,6.3
1988,Peru,7.1
1988,Peru,6.1
1988,Indonesia,5.5
1988,SouthGeorgiaandtheSouthSandwichIslands,6.2
1988,Indonesia,5.7
1988,SolomonIslands,6.1
1988,Mexico,5.7
1988,Fiji,5.5
1988,SouthGeorgiaandtheSouthSandwichIslands,6.1
1988,France,5.9
1988,NorthernMarianaIslands,6.2
1988,Nicaragua,6.6
1988,Japan,5.7
1988,Philippines,5.7
1988,Vanuatu,5.9
1988,SolomonIslands,6.1
1988,PapuaNewGuinea,5.6
1988,Chile,6.0
1988,Brazil,5.7
1988,Tonga,5.7
1988,UnitedStatesofAmerica,5.8
1988,Fiji,5.5
1988,Indonesia,6.8
1988,Argentina,5.7
1988,NewZealand,6.7
1988,Vanuatu,6.5
1988,Vanuatu,5.6
1988,Tonga,6.0
1988,SolomonIslands,6.5
1988,SolomonIslands,5.5
1988,SolomonIslands,5.6
1988,Guatemala,5.5
1988,Mexico,6.6
1988,Philippines,6.2
1988,TrinidadandTobago,5.7
1988,Vanuatu,5.9
1988,Vanuatu,6.3
1988,Micronesia,6.4
1988,Peru,5.5
1988,PapuaNewGuinea,5.7
1988,PapuaNewGuinea,6.7
1988,Greece,5.9
1988,Fiji,5.7
1988,Japan,6.1
1988,NewZealand,5.5
1988,Indonesia,5.8
1988,Philippines,5.7
1988,RussianFederation,5.8
1988,Tonga,6.3
1988,Taiwan,5.7
1988,Mongolia,5.8
1988,Fiji,6.3
1988,PapuaNewGuinea,7.0
1988,PapuaNewGuinea,5.5
1988,Indonesia,6.9
1988,Vanuatu,6.7
1988,Vanuatu,5.8
1988,Argentina,6.1
1988,RussianFederation,5.5
1988,France,6.6
1988,Myanmar,7.3
1988,PapuaNewGuinea,5.9
1988,Afghanistan,6.2
1988,SolomonIslands,7.6
1988,SolomonIslands,5.8
1988,SolomonIslands,5.7
1988,Vanuatu,6.8
1988,Iran,5.6
1988,Iran,5.9
1988,Indonesia,5.5
1988,Chile,6.7
1988,UnitedStatesofAmerica,5.5
1988,Philippines,6.0
1988,Indonesia,5.9
1988,Chile,6.0
1988,Vanuatu,5.8
1988,Nepal,6.9
1988,Indonesia,5.6
1988,Tonga,5.5
1988,Tonga,5.6
1988,Chile,5.8
1988,Ecuador,6.1
1988,Colombia,5.6
1988,France,5.5
1988,Afghanistan,5.7
1988,Japan,5.5
1988,Fiji,5.6
1988,PapuaNewGuinea,6.0
1988,Tonga,7.1
1988,Indonesia,5.8
1988,Japan,5.5
1988,NewZealand,6.1
1988,Taiwan,5.9
1988,Greece,5.7
1988,RussianFederation,5.7
1988,Indonesia,5.5
1988,Tonga,5.7
1988,SouthGeorgiaandtheSouthSandwichIslands,6.2
1988,Guatemala,6.6
1988,UnitedStatesofAmerica,5.9
1988,China,6.2
1988,Tonga,5.9
1988,France,6.1
1988,China,7.0
1988,China,6.9
1988,Japan,5.8
1988,Fiji,6.8
1988,Philippines,5.5
1988,Indonesia,5.8
1988,PapuaNewGuinea,6.7
1988,UnitedStatesofAmerica,5.7
1988,Fiji,5.6
1988,Philippines,6.6
1988,PapuaNewGuinea,6.6
1988,Indonesia,5.7
1988,Portugal,5.7
1988,Canada,5.6
1988,SouthGeorgiaandtheSouthSandwichIslands,5.6
1988,China,6.0
1988,UnitedStatesofAmerica,5.5
1988,Philippines,5.5
1988,Philippines,5.5
1988,NorthernMarianaIslands,5.5
1988,Tonga,6.2
1988,Iran,5.7
1988,Armenia,6.8
1988,Armenia,5.8
1988,Panama,6.1
1988,SouthGeorgiaandtheSouthSandwichIslands,5.7
1988,Norway,5.8
1988,Guatemala,5.6
1988,NewZealand,6.4
1988,Brazil,5.5
1988,Argentina,6.0
1988,PapuaNewGuinea,5.6
1988,PapuaNewGuinea,5.8
1989,Tonga,6.1
1989,Japan,5.6
1989,RussianFederation,5.6
1989,UnitedStatesofAmerica,5.9
1989,UnitedStatesofAmerica,5.5
1989,RussianFederation,6.4
1989,Indonesia,6.7
1989,RussianFederation,6.0
1989,RussianFederation,5.7
1989,Chile,5.6
1989,PapuaNewGuinea,6.4
1989,SolomonIslands,5.5
1989,Japan,6.1
1989,Tajikistan,5.5
1989,RussianFederation,5.7
1989,RussianFederation,6.2
1989,Fiji,5.6
1989,PapuaNewGuinea,6.1
1989,SouthGeorgiaandtheSouthSandwichIslands,5.5
1989,SouthGeorgiaandtheSouthSandwichIslands,5.7
1989,Indonesia,7.1
1989,Indonesia,5.6
1989,Indonesia,5.7
1989,Indonesia,5.6
1989,Indonesia,5.6
1989,SolomonIslands,6.4
1989,Vanuatu,5.9
1989,UnitedStatesofAmerica,5.8
1989,NewZealand,6.7
1989,Indonesia,6.3
1989,Indonesia,5.7
1989,Paraguay,6.5
1989,Indonesia,6.0
1989,RussianFederation,5.7
1989,Myanmar,5.5
1989,Japan,5.9
1989,Indonesia,5.7
1989,Indonesia,5.9
1989,PapuaNewGuinea,5.6
1989,Malawi,6.2
1989,Tonga,6.9
1989,NewZealand,5.8
1989,PapuaNewGuinea,5.7
1989,Tonga,5.9
1989,Chile,6.1
1989,Vanuatu,6.9
1989,Chile,5.5
1989,Tonga,5.8
1989,Fiji,5.5
1989,China,6.4
1989,Fiji,6.2
1989,Tonga,5.8
1989,NewZealand,5.6
1989,Mexico,5.5
1989,RussianFederation,6.2
1989,Vanuatu,5.6
1989,China,6.0
1989,PapuaNewGuinea,5.6
1989,Mexico,6.9
1989,Japan,6.2
1989,Indonesia,5.9
1989,Indonesia,5.9
1989,Venezuela,5.8
1989,Fiji,5.9
1989,China,6.1
1989,China,5.6
1989,Fiji,5.5
1989,Brazil,7.1
1989,Tonga,6.2
1989,NewZealand,6.9
1989,SolomonIslands,5.7
1989,RussianFederation,5.8
1989,UnitedStatesofAmerica,6.1
1989,NewZealand,6.2
1989,Fiji,5.7
1989,Indonesia,5.6
1989,RussianFederation,6.3
1989,RussianFederation,5.7
1989,PapuaNewGuinea,5.7
1989,Iran,5.9
1989,Tonga,5.6
1989,PapuaNewGuinea,5.6
1989,Japan,5.5
1989,SolomonIslands,5.5
1989,Mexico,5.7
1989,NewZealand,6.4
1989,Tonga,5.6
1989,Bangladesh,5.6
1989,NewZealand,5.5
1989,Ecuador,6.3
1989,UnitedStatesofAmerica,6.4
1989,Portugal,5.5
1989,UnitedStatesofAmerica,5.9
1989,Indonesia,5.5
1989,Indonesia,6.6
1989,Indonesia,5.5
1989,Indonesia,6.4
1989,Afghanistan,5.8
1989,Fiji,5.8
1989,Fiji,5.6
1989,Fiji,5.7
1989,Indonesia,5.6
1989,Indonesia,6.6
1989,Indonesia,6.0
1989,SolomonIslands,5.7
1989,PapuaNewGuinea,5.5
1989,SouthGeorgiaandtheSouthSandwichIslands,5.6
1989,Taiwan,6.4
1989,Indonesia,5.6
1989,PapuaNewGuinea,5.5
1989,Philippines,6.0
1989,Philippines,5.5
1989,Indonesia,5.9
1989,Philippines,5.7
1989,Fiji,6.2
1989,Djibouti,6.5
1989,Ethiopia,5.7
1989,Ethiopia,6.0
1989,Ethiopia,6.0
1989,Ethiopia,5.9
1989,Ethiopia,5.9
1989,Ethiopia,6.6
1989,Greece,5.6
1989,Ethiopia,6.0
1989,Ethiopia,6.4
1989,Ethiopia,6.0
1989,Ethiopia,5.6
1989,PapuaNewGuinea,6.5
1989,Japan,6.2
1989,Mexico,6.5
1989,PapuaNewGuinea,5.7
1989,Indonesia,6.3
1989,UnitedStatesofAmerica,7.1
1989,NewZealand,6.1
1989,Indonesia,5.5
1989,Indonesia,5.8
1989,NewZealand,5.7
1989,Tonga,5.6
1989,Indonesia,6.0
1989,Azerbaijan,6.4
1989,Mexico,6.0
1989,Azerbaijan,6.1
1989,PapuaNewGuinea,5.6
1989,UnitedStatesofAmerica,6.1
1989,China,6.0
1989,Vanuatu,6.4
1989,Myanmar,5.6
1989,Myanmar,5.5
1989,Vanuatu,6.0
1989,UnitedStatesofAmerica,6.8
1989,UnitedStatesofAmerica,6.1
1989,UnitedStatesofAmerica,6.0
1989,UnitedStatesofAmerica,5.8
1989,UnitedStatesofAmerica,5.5
1989,PapuaNewGuinea,5.9
1989,UnitedStatesofAmerica,6.9
1989,SolomonIslands,5.8
1989,Japan,5.8
1989,SolomonIslands,6.9
1989,Japan,5.6
1989,Japan,6.4
1989,Algeria,5.8
1989,Algeria,5.7
1989,Fiji,5.6
1989,Bolivia,6.0
1989,SolomonIslands,5.5
1989,Japan,7.4
1989,Japan,6.0
1989,PapuaNewGuinea,5.8
1989,Japan,5.7
1989,Iran,5.6
1989,SolomonIslands,6.0
1989,Indonesia,5.6
1989,Fiji,6.1
1989,Vanuatu,5.5
1989,PapuaNewGuinea,6.0
1989,Iran,5.7
1989,NewZealand,5.6
1989,Indonesia,5.6
1989,Indonesia,5.9
1989,Peru,6.2
1989,Peru,6.5
1989,Tonga,5.6
1989,Iran,5.8
1989,PapuaNewGuinea,6.5
1989,Philippines,6.1
1989,Indonesia,6.7
1989,Vanuatu,5.7
1989,Indonesia,5.9
1989,SolomonIslands,5.9
1989,Philippines,7.5
1989,Philippines,5.9
1989,Philippines,5.6
1989,Philippines,5.5
1989,Philippines,5.5
1989,Philippines,5.8
1989,Brazil,5.6
1989,Philippines,6.5
1989,Philippines,5.5
1989,RussianFederation,5.9
1989,UnitedStatesofAmerica,5.6
1989,NorthernMarianaIslands,6.3
1989,Canada,5.8
1989,Vanuatu,5.5
1989,PapuaNewGuinea,6.5
1989,PapuaNewGuinea,6.6
1990,Guam,5.6
1990,Tonga,6.5
1990,Indonesia,5.6
1990,UnitedStatesofAmerica,5.9
1990,China,5.7
1990,UnitedStatesofAmerica,5.6
1990,India,5.5
1990,Myanmar,6.2
1990,Japan,5.6
1990,India,5.7
1990,Indonesia,5.5
1990,China,5.8
1990,RussianFederation,5.5
1990,RussianFederation,5.7
1990,NewZealand,6.0
